comment_id,thread_id,video_id,comment_text,cleaned_text,author,author_channel_id,likes,is_reply,published_at,published_date,published_time,char_count,word_count,sentence_count,exclamation_count,question_count,caps_ratio,emoji_count,avg_word_length,sentiment_label,sentiment_score,emotion_primary,emotion_secondary,confidence,notes,is_sarcastic,is_spam,is_off_topic,language_other
UgzC3e0TzSOuarXKfox4AaABAg,UgzC3e0TzSOuarXKfox4AaABAg,habpdmFSTOo,"@ReturnToAus haha again, i agree. i totally got where she was coming from, and agreed with most stuff she said, but it seemed she wants to sound important and official. and what she said about the gay sommunity- srsly, way to go encouraging the stereotype that the lgbt soceity is just one giant bunch of people who just LOOOOVE everything and question nothing becasue they're always sooo happy and free-spirited. pur-lease","@ReturnToAus haha again, i agree. i totally got where she was coming from, and agreed with most stuff she said, but it seemed she wants to sound important and official. and what she said about the gay sommunity- srsly, way to go encouraging the stereotype that the lgbt soceity is just one giant bunch of people who just LOOOOVE everything and question nothing becasue they're always sooo happy and free-spirited. pur-lease",@DarkPanthera,UCAwibDqfF40DmRlq4eyz04A,0,0,2010-10-31T21:31:25Z,2010-10-31,21:31:25,423,71,3,0,0,0.024,0,5.96,,,,,,,,,,
Ugwh_10QlT5dYlJSkax4AaABAg,Ugwh_10QlT5dYlJSkax4AaABAg,habpdmFSTOo,"I think ""bing's definition is wrong.  Also, my ego has nothing to do with this (you don't know my ego or even if I have one).","I think ""bing's definition is wrong. Also, my ego has nothing to do with this (you don't know my ego or even if I have one).",@Markus1481,UCyfjF6dGb3ZuzCsqCkVCMxQ,0,0,2013-01-08T23:38:07Z,2013-01-08,23:38:07,124,26,2,0,0,0.024,0,4.77,,,,,,,,,,
UgwgRomCR8oUGtHi3Jd4AaABAg,UgwgRomCR8oUGtHi3Jd4AaABAg,habpdmFSTOo,"look at whats going on in toronto, canada.... and tell me with an honest face that the suffragettes arent weeping in their graves for what they fought long and hard for...
","look at whats going on in toronto, canada.... and tell me with an honest face that the suffragettes arent weeping in their graves for what they fought long and hard for...",@Tabascoblade,UCvsTrX1m_uRpXUvJR-CTn_A,0,0,2013-04-27T07:12:21Z,2013-04-27,07:12:21,171,31,2,0,0,0.0,0,5.52,,,,,,,,,,
Ugz8M3P7p51P_5rGOL94AaABAg,Ugz8M3P7p51P_5rGOL94AaABAg,habpdmFSTOo,"the dude is not rude , he is just simply fair 
you want equality , here you go , EQUALITY , 
how you like them apples ?","the dude is not rude , he is just simply fair you want equality , here you go , EQUALITY , how you like them apples ?",@je187u,UCKthkyzC_lBQ-80O2ZXxqVg,0,0,2013-10-02T13:35:16Z,2013-10-02,13:35:16,117,27,1,0,1,0.068,0,4.33,,,,,,,,,,
UgzlgKOhDuQbtJr7rFJ4AaABAg,UgzlgKOhDuQbtJr7rFJ4AaABAg,habpdmFSTOo,"@WrathoftheGoddess black people??? I dont renember mentioning black  people ,howed you make that up??","@WrathoftheGoddess black people??? I dont renember mentioning black people ,howed you make that up??",@gaelgeseomra,UCapxFBZCZO3bft596ZGOBaQ,0,0,2011-06-24T20:38:37Z,2011-06-24,20:38:37,100,14,2,0,5,0.03,0,7.14,,,,,,,,,,
UgyZC7orxsD01ak6uLF4AaABAg,UgyZC7orxsD01ak6uLF4AaABAg,habpdmFSTOo,Love her but she had no fucking idea what feminism is really about (at least in this interview),Love her but she had no fucking idea what feminism is really about (at least in this interview),@Mia-de8xf,UCwuae0n1oV_Fq6VHxW0n9zQ,0,0,2018-02-14T09:31:14Z,2018-02-14,09:31:14,95,18,1,0,0,0.011,0,5.28,,,,,,,,,,
UgxT7OtYk07HwjQ01uF4AaABAg,UgxT7OtYk07HwjQ01uF4AaABAg,habpdmFSTOo,Exactly. That being pro-woman must automatically mean anti-man.,Exactly. That being pro-woman must automatically mean anti-man.,@monicaloveslindy,UC9dOs3wZoSNquRFw0lQKwsA,0,0,2010-03-11T00:29:39Z,2010-03-11,00:29:39,63,8,2,0,0,0.032,0,7.88,,,,,,,,,,
UgwlkqB7U5rkr8qa9cd4AaABAg,UgwlkqB7U5rkr8qa9cd4AaABAg,habpdmFSTOo,removing heavy stones of the plantation fields*,removing heavy stones of the plantation fields*,@Magicbubblehead,UCffZo0D-eCl7ZC_szXgpnrA,0,0,2013-06-01T07:27:37Z,2013-06-01,07:27:37,47,7,1,0,0,0.0,0,6.71,,,,,,,,,,
Ugyb-VqHMXzkFIk1g0h4AaABAg,Ugyb-VqHMXzkFIk1g0h4AaABAg,habpdmFSTOo,If you look at the reply to that comment it was strictly to piss the user  Mahogany1Vixxen off. She goes around yaping crap about how black men are abusive for pointing out facts. Reading my comment history I see lol? I'm so famous!!,If you look at the reply to that comment it was strictly to piss the user Mahogany1Vixxen off. She goes around yaping crap about how black men are abusive for pointing out facts. Reading my comment history I see lol? I'm so famous!!,@Quakeinc14,UCnouLkAVob6fSUvaHqBEj7A,0,0,2012-09-02T20:35:21Z,2012-09-02,20:35:21,232,43,4,2,1,0.03,0,5.4,,,,,,,,,,
UgyEZUjZxKVppP3FvDZ4AaABAg,UgyEZUjZxKVppP3FvDZ4AaABAg,habpdmFSTOo,Wow Wow,Wow Wow,@zefhudson3633,UCW9ML624EjI5CDR4ufhe97g,0,0,2020-05-12T01:42:55Z,2020-05-12,01:42:55,7,2,1,0,0,0.286,0,3.5,,,,,,,,,,
UgzPhYktR_ZtkcY-MhJ4AaABAg,UgzPhYktR_ZtkcY-MhJ4AaABAg,habpdmFSTOo,"@StilettoREVOLT 
Search ""why men earn more warren farell""","@StilettoREVOLT Search ""why men earn more warren farell""",@Smackbox,UC1tKP84QASxnpCQbeTYlHkA,0,0,2010-08-20T22:02:38Z,2010-08-20,22:02:38,56,8,1,0,0,0.143,0,7.0,,,,,,,,,,
Ugwsq7X_W5US7Y0O5D54AaABAg,Ugwsq7X_W5US7Y0O5D54AaABAg,habpdmFSTOo,no she doesn't. that's not at all what she was saying. watch this... /watch?v=8skCakDm1sM,no she doesn't. that's not at all what she was saying. watch this... /watch?v=8skCakDm1sM,@lecharliebunny,UCcu5ur_-sQN85ll9ungl82Q,0,0,2013-10-09T05:38:48Z,2013-10-09,05:38:48,89,14,4,0,1,0.034,0,6.36,,,,,,,,,,
UgzyCIoMLEIz85kxrA94AaABAg,UgzyCIoMLEIz85kxrA94AaABAg,habpdmFSTOo,why does she try to sound like marilyn manson? isn't it enough to copy his image?,why does she try to sound like marilyn manson? isn't it enough to copy his image?,@pvtno-shiit3866,UCo_DdNPBp5aTdfFUU9kWkVw,2,0,2017-09-16T10:15:36Z,2017-09-16,10:15:36,81,16,2,0,2,0.0,0,5.06,,,,,,,,,,
UgzyCIoMLEIz85kxrA94AaABAg.8XZn3ycmRG6927pbFtlMus,UgzyCIoMLEIz85kxrA94AaABAg,habpdmFSTOo,"The first time I saw one of her videos I said the same thing - Manson rip off but I did love her answer to ""are you a feminist"" LMAO","The first time I saw one of her videos I said the same thing - Manson rip off but I did love her answer to ""are you a feminist"" LMAO",@StonedNinjaLUFC,UCrWAYqk280n3plbwj0uXf_A,0,1,2019-12-04T18:55:02Z,2019-12-04,18:55:02,132,30,1,0,0,0.068,0,4.4,,,,,,,,,,
UgzyCIoMLEIz85kxrA94AaABAg.8XZn3ycmRG69YwOx4Wo6Bl,UgzyCIoMLEIz85kxrA94AaABAg,habpdmFSTOo,"Hardly she sounds nothing like him lol, her voice in her older videos always sounded like this. She made a remix with him why would she copy a man's voice 🤔Marilyn is inspired by David Bowie are you going to say he ripped off him too ? He wore a contact lense that looked like bowies eye and suits like even similar makeup. Lady gaga is inspired by Marilyn shes said this in old interviews but her style is nothing like his, he is a goth she isn't lol .","Hardly she sounds nothing like him lol, her voice in her older videos always sounded like this. She made a remix with him why would she copy a man's voice 🤔Marilyn is inspired by David Bowie are you going to say he ripped off him too ? He wore a contact lense that looked like bowies eye and suits like even similar makeup. Lady gaga is inspired by Marilyn shes said this in old interviews but her style is nothing like his, he is a goth she isn't lol .",@Corsetdollx,UC9SolJJ9y01gJuRteCwB5WQ,0,1,2022-02-27T04:18:27Z,2022-02-27,04:18:27,453,90,4,0,1,0.018,0,5.03,,,,,,,,,,
UgzyCIoMLEIz85kxrA94AaABAg.8XZn3ycmRG69YwP1w-guGA,UgzyCIoMLEIz85kxrA94AaABAg,habpdmFSTOo,@@StonedNinjaLUFC She has a remix with him she has said he has inspired by him hardly a copy. Those two are nothing alike completely different style and music.,@@StonedNinjaLUFC She has a remix with him she has said he has inspired by him hardly a copy. Those two are nothing alike completely different style and music.,@Corsetdollx,UC9SolJJ9y01gJuRteCwB5WQ,0,1,2022-02-27T04:19:16Z,2022-02-27,04:19:16,159,28,2,0,0,0.05,0,5.68,,,,,,,,,,
UgzyCIoMLEIz85kxrA94AaABAg.8XZn3ycmRG69YwPIQc3ubP,UgzyCIoMLEIz85kxrA94AaABAg,habpdmFSTOo,https://youtu.be/50aUmJFh3h0 there's the remix with Marilyn manson,https://youtu.be/50aUmJFh3h0 there's the remix with Marilyn manson,@Corsetdollx,UC9SolJJ9y01gJuRteCwB5WQ,0,1,2022-02-27T04:21:31Z,2022-02-27,04:21:31,66,7,1,0,0,0.061,1,9.43,,,,,,,,,,
Ugx7yQgp1wBSmx-pw394AaABAg,Ugx7yQgp1wBSmx-pw394AaABAg,habpdmFSTOo,wow,wow,@bamrahamar,UCITvAp0l3YetxYn1z9i9N2g,0,0,2013-06-14T15:07:20Z,2013-06-14,15:07:20,3,1,1,0,0,0.0,0,3.0,,,,,,,,,,
Ugz1LPypSPoDosb91SJ4AaABAg,Ugz1LPypSPoDosb91SJ4AaABAg,habpdmFSTOo,/watch?v=8skCakDm1sM She is!!! ,/watch?v=8skCakDm1sM She is!!!,@Adler36,UCQzIOH8xuxQNGqtJLZBYAuA,0,0,2013-10-07T06:42:45Z,2013-10-07,06:42:45,30,3,2,3,1,0.133,0,10.0,,,,,,,,,,
UgwnlPjSlWnADB0Qis54AaABAg,UgwnlPjSlWnADB0Qis54AaABAg,habpdmFSTOo,"@m3rmaidbones Men also sufer from domestic violence  in equal numbers to women and suffer from violence far more generally in society and work related deaths,so whats your point.","@m3rmaidbones Men also sufer from domestic violence in equal numbers to women and suffer from violence far more generally in society and work related deaths,so whats your point.",@gaelgeseomra,UCapxFBZCZO3bft596ZGOBaQ,1,0,2011-09-16T22:26:39Z,2011-09-16,22:26:39,177,28,1,0,0,0.006,0,6.32,,,,,,,,,,
Ugyw42D1l2nDkfAJOAd4AaABAg,Ugyw42D1l2nDkfAJOAd4AaABAg,habpdmFSTOo,lol she thinks feminism means disliking men. she's nowhere in the neighborhood of intelligent.,lol she thinks feminism means disliking men. she's nowhere in the neighborhood of intelligent.,@swimmer24100,UC0zumYgcqp1b-HU07WiFH5w,0,0,2013-08-25T05:01:30Z,2013-08-25,05:01:30,94,14,2,0,0,0.0,0,6.71,,,,,,,,,,
UgyqxmI__QFwoalMM0t4AaABAg,UgyqxmI__QFwoalMM0t4AaABAg,habpdmFSTOo,"That video is just stupid. I don't mind paying for myself or catching busses.
1. If that woman doesn't have a car, she should expect to catch public transport.
2. How did she pay for her bus tickets if she doesn't have a wallet?
3. She should bring her wallet everywhere...
","That video is just stupid. I don't mind paying for myself or catching busses. 1. If that woman doesn't have a car, she should expect to catch public transport. 2. How did she pay for her bus tickets if she doesn't have a wallet? 3. She should bring her wallet everywhere...",@FluroWaves,UCoCAsCYaWEuTHKqOxs7kmnA,0,0,2013-10-02T22:33:20Z,2013-10-02,22:33:20,273,51,8,0,1,0.018,0,5.35,,,,,,,,,,
UgzvUZHi8HzDaiiDFMd4AaABAg,UgzvUZHi8HzDaiiDFMd4AaABAg,habpdmFSTOo,Yeah.Whatever.,Yeah.Whatever.,@NeuronMasturbation,UCzDd7GMXsUk8fM_boxAAFwQ,0,0,2012-10-19T14:30:40Z,2012-10-19,14:30:40,14,1,2,0,0,0.143,0,14.0,,,,,,,,,,
Ugww7Ckb0w0aSfCq4Mp4AaABAg,Ugww7Ckb0w0aSfCq4Mp4AaABAg,habpdmFSTOo,"Gaga..big mistake...If you are a popstar it means you are appealing to the culture of stereotypes anyway, and its a mistake to speak against that culture...Its so easy to offend fans...Popstar AND cultural critic don't go well together in the long run..","Gaga..big mistake...If you are a popstar it means you are appealing to the culture of stereotypes anyway, and its a mistake to speak against that culture...Its so easy to offend fans...Popstar AND cultural critic don't go well together in the long run..",@emreyazgin130,UCd8TjAF_tB4E9JnwHiTUlPw,0,0,2009-11-11T22:21:05Z,2009-11-11,22:21:05,253,42,5,0,0,0.028,0,6.02,,,,,,,,,,
UgxtHggh1M9Rxv1c_7d4AaABAg,UgxtHggh1M9Rxv1c_7d4AaABAg,habpdmFSTOo,Is this supposed to convince me she's intelligent? I've seen that video before. She clearly still has no idea what feminism is about... she literally speaks in these vague and contradictory platitudes and we're supposed to assume she's being deep.,Is this supposed to convince me she's intelligent? I've seen that video before. She clearly still has no idea what feminism is about... she literally speaks in these vague and contradictory platitudes and we're supposed to assume she's being deep.,@swimmer24100,UC0zumYgcqp1b-HU07WiFH5w,1,0,2013-10-08T05:04:33Z,2013-10-08,05:04:33,247,40,4,0,1,0.012,0,6.17,,,,,,,,,,
Ugwzy3g2WjRx2GA69fx4AaABAg,Ugwzy3g2WjRx2GA69fx4AaABAg,habpdmFSTOo,Meh :c,Meh :c,@NeuronMasturbation,UCzDd7GMXsUk8fM_boxAAFwQ,0,0,2012-10-17T18:20:09Z,2012-10-17,18:20:09,6,2,1,0,0,0.167,0,3.0,,,,,,,,,,
UgwG3L-_FAm24YHmjn14AaABAg,UgwG3L-_FAm24YHmjn14AaABAg,habpdmFSTOo,Gran error!...,Gran error!...,@pablocontreras708,UCDcRvejyVU1pMS50Xx2kG5g,0,0,2019-03-06T06:45:11Z,2019-03-06,06:45:11,14,2,1,1,0,0.071,0,7.0,,,,,,,,,,
UgwBQLK640TeGlV7und4AaABAg,UgwBQLK640TeGlV7und4AaABAg,habpdmFSTOo,"ok, let me correct you a little bit Lady Gaga because fame got you little bit in your head, no man just sitting there liking fast cars and all the stuff that your said doesn't get criticism for crappy music or oversexual music just like the ones you have. To be a rock star, you actually need to write good rock songs, and you have none. You are a pop star, not a rock star. I do recognize your talent and temperament your passion to create whatever you want to create, and show whatever you want to show, but you are not Freddy Mercury either Jim Morrison. Those are rock stars with actual rock songs and pretty good ones. So, with the songs that you have sold and 4 mil is absolutely nothing, who do you think you are just because you wear a purple wig? And guys who just sell crap, do get criticism, and you will get criticism as well no matter if you are a woman. No guy today of those oversexual Rap songs is a rock star, either are the females,  the last rock stars in the context of mainstream music were in the 90s.... after the only good decent songs are written by nightwish, those are rock stars. 
At worst you are a poor imitation of Madonna, and she also supported gays, and I support them as well, I mean today big deal! gays are recognized so much, they are considered the normal. 
You don't live in the 90s that you actually have to fight for something like that. So, in my opinion and harsh one, you don't sound real, you sound over your head and your actual value. So don't turn your failure writing some decent music into a feminist BS.","ok, let me correct you a little bit Lady Gaga because fame got you little bit in your head, no man just sitting there liking fast cars and all the stuff that your said doesn't get criticism for crappy music or oversexual music just like the ones you have. To be a rock star, you actually need to write good rock songs, and you have none. You are a pop star, not a rock star. I do recognize your talent and temperament your passion to create whatever you want to create, and show whatever you want to show, but you are not Freddy Mercury either Jim Morrison. Those are rock stars with actual rock songs and pretty good ones. So, with the songs that you have sold and 4 mil is absolutely nothing, who do you think you are just because you wear a purple wig? And guys who just sell crap, do get criticism, and you will get criticism as well no matter if you are a woman. No guy today of those oversexual Rap songs is a rock star, either are the females, the last rock stars in the context of mainstream music were in the 90s.... after the only good decent songs are written by nightwish, those are rock stars. At worst you are a poor imitation of Madonna, and she also supported gays, and I support them as well, I mean today big deal! gays are recognized so much, they are considered the normal. You don't live in the 90s that you actually have to fight for something like that. So, in my opinion and harsh one, you don't sound real, you sound over your head and your actual value. So don't turn your failure writing some decent music into a feminist BS.",@princesscharis,UCJb-BpF2xGH369vCeXa6qJw,0,0,2021-03-11T18:31:41Z,2021-03-11,18:31:41,1552,297,14,1,1,0.015,0,5.23,,,,,,,,,,
UgwBQLK640TeGlV7und4AaABAg.9KkyzQg1AQ99Z5E_emRGrP,UgwBQLK640TeGlV7und4AaABAg,habpdmFSTOo,"she’s not saying rock star in the literal sense. she’s saying it in the way of ppl using that term to describe a musical genius or smth positive. ur personal opinion is ur opinion, but lady gaga has had hit after hit song. that’s just a fact. and abt u saying gay is now the norm, this is an interview from a decade ago. gay was not considered the norm, gay marriage wasn’t even legal when she did this interview. and it’s still not the norm in practically anywhere besides the united states. step outside of ur american bubble and go look at gay ppl in any other part of the world and see how they’re doing.","she’s not saying rock star in the literal sense. she’s saying it in the way of ppl using that term to describe a musical genius or smth positive. ur personal opinion is ur opinion, but lady gaga has had hit after hit song. that’s just a fact. and abt u saying gay is now the norm, this is an interview from a decade ago. gay was not considered the norm, gay marriage wasn’t even legal when she did this interview. and it’s still not the norm in practically anywhere besides the united states. step outside of ur american bubble and go look at gay ppl in any other part of the world and see how they’re doing.",@darkred1438,UCp-arGs4IC82CpIFykO7Gpg,0,1,2022-03-03T00:00:17Z,2022-03-03,00:00:17,608,117,8,0,0,0.0,0,5.2,,,,,,,,,,
UgwBQLK640TeGlV7und4AaABAg.9KkyzQg1AQ99Z5whUaqueQ,UgwBQLK640TeGlV7und4AaABAg,habpdmFSTOo,"@@darkred1438 lady gaga is NOT a musical genius. SO to say this about oneself is a bit narcissistic. Non talented singers and musicians got hit after hit, the audience are a bunch of low IQ teenagers. There is no quality in there. Just money from people who have no values.","@@darkred1438 lady gaga is NOT a musical genius. SO to say this about oneself is a bit narcissistic. Non talented singers and musicians got hit after hit, the audience are a bunch of low IQ teenagers. There is no quality in there. Just money from people who have no values.",@princesscharis,UCJb-BpF2xGH369vCeXa6qJw,0,1,2022-03-03T06:34:34Z,2022-03-03,06:34:34,273,50,5,0,0,0.037,0,5.46,,,,,,,,,,
UgzgYQ5awGoG-VdM9n94AaABAg,UgzgYQ5awGoG-VdM9n94AaABAg,habpdmFSTOo,She's so disingenuous. Like a lot of show biz people. She ended up moving with the tide and being a social justicey type of celebrity. Why the change? Because it was expedient for her career.,She's so disingenuous. Like a lot of show biz people. She ended up moving with the tide and being a social justicey type of celebrity. Why the change? Because it was expedient for her career.,@TytonidaeBingo,UC4UKHvrcuTS_Z-XlX5XFDaQ,2,0,2018-02-11T07:55:49Z,2018-02-11,07:55:49,191,35,5,0,1,0.026,0,5.46,,,,,,,,,,
UgzqD98-Bq-G3vShS6t4AaABAg,UgzqD98-Bq-G3vShS6t4AaABAg,habpdmFSTOo,"no it's not , you want egual rights but not equal responsibilities 
see on YT  "" A Feminist's Dream Date "" do you like how that woman is treated ?
that's equal woman , no more no less ..........
and by the way you women are now equal to men , this being said in 2013 this movement is pointless ...
","no it's not , you want egual rights but not equal responsibilities see on YT "" A Feminist's Dream Date "" do you like how that woman is treated ? that's equal woman , no more no less .......... and by the way you women are now equal to men , this being said in 2013 this movement is pointless ...",@je187u,UCKthkyzC_lBQ-80O2ZXxqVg,0,0,2013-10-01T10:59:44Z,2013-10-01,10:59:44,295,61,3,0,1,0.02,0,4.84,,,,,,,,,,
UgzsalspOwGkLWN6dD54AaABAg,UgzsalspOwGkLWN6dD54AaABAg,habpdmFSTOo,2edgy4me,2edgy4me,@derekderkster,UC6EZ9aFIaSk53FZGs0ivprg,0,0,2012-12-10T17:05:16Z,2012-12-10,17:05:16,8,1,1,0,0,0.0,0,8.0,,,,,,,,,,
UgwXvBUiHqgRuj0JIsl4AaABAg,UgwXvBUiHqgRuj0JIsl4AaABAg,habpdmFSTOo,I've seen it before... it's so insincere it makes me sick. She doesn't say anything meaningful throughout the entire video. It's laughable.,I've seen it before... it's so insincere it makes me sick. She doesn't say anything meaningful throughout the entire video. It's laughable.,@swimmer24100,UC0zumYgcqp1b-HU07WiFH5w,1,0,2013-10-13T04:14:19Z,2013-10-13,04:14:19,139,22,4,0,0,0.022,0,6.32,,,,,,,,,,
UgxBtyQ11GwJ01No_eZ4AaABAg,UgxBtyQ11GwJ01No_eZ4AaABAg,habpdmFSTOo,Love how she's trying to sound intelligent and almost profound. fail.,Love how she's trying to sound intelligent and almost profound. fail.,@Stimpynator,UCMaA6RzX1sgD4Wy9xbV3f4Q,0,0,2013-01-10T14:14:51Z,2013-01-10,14:14:51,69,11,2,0,0,0.014,0,6.27,,,,,,,,,,
Ugx0VBFk0jHbz5rfD9t4AaABAg,Ugx0VBFk0jHbz5rfD9t4AaABAg,habpdmFSTOo,U are a guy 😂,U are a guy 😂,@ace4u2c,UCKBHpLo9-qW6O0np3gt5YoQ,1,0,2023-11-18T19:07:48Z,2023-11-18,19:07:48,13,5,1,0,0,0.077,0,2.6,,,,,,,,,,
Ugx0VBFk0jHbz5rfD9t4AaABAg.9xGbj7wt0GOA-lzcOozXsA,Ugx0VBFk0jHbz5rfD9t4AaABAg,habpdmFSTOo,Lina Morgana she's the real guy 😏,Lina Morgana she's the real guy 😏,@lekabyledu07,UCCxBtUf2eSJav15LbeKhacQ,2,1,2024-02-13T22:26:29Z,2024-02-13,22:26:29,33,7,1,0,0,0.061,0,4.71,,,,,,,,,,
Ugx0VBFk0jHbz5rfD9t4AaABAg.9xGbj7wt0GOAA2MNEuw6dy,Ugx0VBFk0jHbz5rfD9t4AaABAg,habpdmFSTOo,And so? What's wrong with that. That means she SLAYYS.. a woman with a penis.. that is beautiful,And so? What's wrong with that. That means she SLAYYS.. a woman with a penis.. that is beautiful,@wilgirlbuot2393,UCQKP7cyPKyg5WS14YmuSfDw,1,1,2024-10-26T05:35:01Z,2024-10-26,05:35:01,96,18,4,0,1,0.094,0,5.33,,,,,,,,,,
Ugx0VBFk0jHbz5rfD9t4AaABAg.9xGbj7wt0GOAAnbS0U_9Zv,Ugx0VBFk0jHbz5rfD9t4AaABAg,habpdmFSTOo,Indeed,Indeed,@soukainalaoui,UCm0zTymPwIvnBZizQLIjJXA,0,1,2024-11-13T23:19:01Z,2024-11-13,23:19:01,6,1,1,0,0,0.167,0,6.0,,,,,,,,,,
UgwY3T2E5jGjKhHfMql4AaABAg,UgwY3T2E5jGjKhHfMql4AaABAg,habpdmFSTOo,who tho? what guy at that time could be interviewed the way she said and be called a rockstar for it?,who tho? what guy at that time could be interviewed the way she said and be called a rockstar for it?,@andrew5222,UCHIHV72mYQNbBqIev5mFB6Q,1,0,2023-10-30T02:42:20Z,2023-10-30,02:42:20,101,21,2,0,2,0.0,0,4.81,,,,,,,,,,
UgwY3T2E5jGjKhHfMql4AaABAg.9wTvqjYHnMMA9gxl_REsJe,UgwY3T2E5jGjKhHfMql4AaABAg,habpdmFSTOo,Literally every rock star LOL,Literally every rock star LOL,@DatPizzaGurl,UCVTxXe6BNmqxikiEIomu7_A,4,1,2024-10-17T12:48:00Z,2024-10-17,12:48:00,29,5,1,0,0,0.138,0,5.8,,,,,,,,,,
